idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
2830,Creme De Cacao Mcguines,86343.11,Movies,13,26,Fluid Controls
2835,Bacardi Mojito,58693.42,Industrial,27,25,RETAIL: Building Materials
2840,Carroway Seed,21498.89,Books,3,24,Tiendita La Abuela
2845,Leeks - Large,42148.30,Outdoors,26,23,Electrical Products
2850,Flour - Chickpea,34940.31,Industrial,58,22,Recreational Products/Toys
2855,Meldea Green Tea Liquor,24703.30,Industrial,26,21,Doña Maria
2860,Pail With Metal Handle 16l White,74307.45,Tools,66,20,Major Banks
2865,  Nut - Walnut,84098.86,Health,1,19,SAO
2870,Crackers - Water,37857.00,Movies,29,18,Mercamos
2875,Bandage - Finger Cots,23771.41,Movies,50,17,Biotechnology: Commercial Physical & Biological Resarch
2880,  Oil - Shortening,71984.16,Games,17,16,Olimpica
2885,Marzipan 50/50,39600.98,Garden,1,15,Shoe Manufacturing
2890,Wine - Magnotta - Bel Paese White,45315.97,Toys,21,14,Natural Gas Distribution
2895,Mushroom - King Eryingii,21443.37,Electronics,23,13,Construction/Ag Equipment/Trucks
2900,Brandy Apricot,86279.90,Kids,37,12,Ara
2905,Olives - Morracan Dired,14781.31,Automotive,64,11,Brooklyn Store
2910,V8 Splash Strawberry Banana,65243.12,Clothing,38,10,Shoe Manufacturing
2915,Buttons,14698.41,Movies,31,9,Investment Bankers/Brokers/Service
2920,Cheese Cheddar Processed,5705.94,Garden,67,8,D1
2925,Cinnamon Buns Sticky,18269.75,Jewelery,18,7,Major Pharmaceuticals
2930,Sauce - Vodka Blush,70719.89,Games,39,6,Tienda Pepito
2935,Puff Pastry - Slab,44061.50,Outdoors,37,5,Specialty Foods
2940,Icecream - Dstk Strw Chseck,8014.96,Books,49,4,Real Estate
2945,Soup - Campbells Chili Veg,93113.01,Jewelery,63,3,EDP Services
2950,  Salt - Rock,65891.72,Movies,31,2,Radio And Television Broadcasting And Communications Equipment
2955,  Veal - Inside,47434.35,Grocery,20,1,Industrial Specialties
2960,Cheese - Goat With Herbs,60523.20,Electronics,39,1,Industrial Specialties
2965,Ham - Black Forest,93867.41,Electronics,11,2,Radio And Television Broadcasting And Communications Equipment
2970,Plate Pie Foil,87840.08,Music,63,3,EDP Services
2975,Cheese - Brie,35706.43,Kids,8,4,Real Estate
2980,Cheese - Parmigiano Reggiano,62893.74,Electronics,44,5,Specialty Foods
2985,  Pepsi,26840.94,Garden,51,6,Tienda Pepito
2990,Chocolate Bar - Smarties,26453.54,Automotive,8,7,Major Pharmaceuticals
2995,Wine - Champagne Brut Veuve,41933.78,Books,45,8,D1
3000,Squash - Acorn,87581.86,Tools,8,9,Investment Bankers/Brokers/Service
3005,Smirnoff Green Apple Twist,29665.43,Baby,10,10,Shoe Manufacturing
3010,Wine - Rhine Riesling Wolf Blass,40672.41,Health,28,11,Brooklyn Store
3015,Juice - Lemon,48764.78,Movies,28,12,Ara
3020,Apple - Fuji,70315.05,Jewelery,49,13,Construction/Ag Equipment/Trucks
3025,Breakfast Quesadillas,8889.65,Outdoors,40,14,Natural Gas Distribution
3030,Rice - Wild,79650.35,Automotive,66,15,Shoe Manufacturing
3035,Wine - Masi Valpolocell,84236.42,Garden,66,16,Olimpica
3040,Garbag Bags - Black,81512.74,Grocery,33,17,Biotechnology: Commercial Physical & Biological Resarch
3045,Pastry - Baked Scones - Mini,69676.49,Automotive,1,18,Mercamos
3050,Creme De Cacao White,87830.91,Automotive,32,19,SAO
3055,Sugar - Fine,68129.78,Garden,65,20,Major Banks
3060,  Bread - Bagels,21879.97,Garden,64,21,Doña Maria
3065,Dc - Sakura Fu,46694.69,Toys,64,22,Recreational Products/Toys
3070,Pants Custom Dry Clean,79046.94,Beauty,28,23,Electrical Products
3075,  Bread - Roll,93810.46,Shoes,48,24,Tiendita La Abuela
3080,  Juice - Clamato,15152.83,Automotive,68,25,RETAIL: Building Materials
3085,  Lemonade - Strawberry,41117.13,Baby,63,26,Fluid Controls
3090,Pie Shells 10,66493.12,Clothing,29,27,Marine Transportation
3095,Eggplant - Baby,67555.80,Home,42,28,Ophthalmic Goods
3100,Coffee - Egg Nog Capuccino,97952.83,Computers,20,1,Industrial Specialties
3105,Duck - Fat,54372.24,Music,57,2,Radio And Television Broadcasting And Communications Equipment
3110,Pepper - Red Bell,55199.81,Health,66,3,EDP Services
3115,Bagel - Plain,90386.98,Health,35,4,Real Estate
3120,Chips Potato All Dressed - 43g,84389.07,Industrial,63,5,Specialty Foods
3125,Absolut Citron,34022.16,Movies,38,6,Tienda Pepito
3130,Oil - Margarine,24436.94,Outdoors,47,7,Major Pharmaceuticals
3135,  Beef - Ox Tongue,88638.80,Tools,60,8,D1
3140,  Beef - Cooked,30576.40,Garden,62,9,Investment Bankers/Brokers/Service
3145,Puree - Kiwi,17357.30,Toys,43,10,Shoe Manufacturing
3150,  Pork - Tenderloin,50763.93,Shoes,44,11,Brooklyn Store
3155,  Pasta - Gnocchi,99503.70,Automotive,37,12,Ara
3160,  Brandy - Orange,33695.42,Automotive,32,13,Construction/Ag Equipment/Trucks
3165,Cranberries - Dry,64750.16,Baby,25,14,Natural Gas Distribution
3170,Pastry - Apple Muffins - Mini,17840.70,Outdoors,58,15,Shoe Manufacturing
3175,Haggis,25952.02,Electronics,1,16,Olimpica
3180,  Pasta - Shells,98240.45,Health,48,17,Biotechnology: Commercial Physical & Biological Resarch
3185,  Chicken - Breast,78594.97,Beauty,30,18,Mercamos
3190,Olives - Kalamata,94828.17,Health,26,19,SAO
3195,Steel Wool S.o.s,66921.63,Movies,65,20,Major Banks
3200,Cookies Cereal Nut,30512.17,Baby,64,21,Doña Maria
3205,Cheese - Parmigiano Reggiano,45390.47,Toys,39,22,Recreational Products/Toys
3210,Oregano - Fresh,70916.68,Clothing,53,23,Electrical Products
3215,Flour - Strong,8486.16,Electronics,16,24,Tiendita La Abuela
3220,Savory,78420.60,Toys,32,25,RETAIL: Building Materials
3225,Pear - Prickly,68797.10,Baby,57,26,Fluid Controls
3230,  Pepper - White,47473.25,Tools,25,27,Marine Transportation
3235,Ice Cream Bar - Drumstick,9841.07,Garden,55,28,Ophthalmic Goods
3240,Bread Country Roll,54009.84,Electronics,6,1,Industrial Specialties
3245,Vol Au Vents,48266.85,Kids,36,2,Radio And Television Broadcasting And Communications Equipment
3250,Peach - Fresh,10643.33,Books,27,3,EDP Services
3255,Orange - Tangerine,99641.21,Kids,68,4,Real Estate
3260,Pancetta,72519.35,Jewelery,58,5,Specialty Foods
3265,  Cherries - Bing,71681.83,Health,62,6,Tienda Pepito
3270,  Tea - Darjeeling,71840.18,Baby,20,7,Major Pharmaceuticals
3275,  Beans - Navy,36088.58,Books,63,8,D1
3280,Compound - Rum,3346.50,Books,20,9,Investment Bankers/Brokers/Service
3285,Phyllo Dough,13378.75,Beauty,55,10,Shoe Manufacturing
3290,Venison - Denver Leg Boneless,45560.20,Tools,70,11,Brooklyn Store
3295,  Lemonade - Black Cherry,88914.19,Automotive,43,12,Ara
3300,  Tea - Darjeeling,87031.88,Kids,69,13,Construction/Ag Equipment/Trucks
3305,Cleaner - Lime Away,5534.95,Industrial,4,14,Natural Gas Distribution
3310,Bacon Strip Precooked,18077.49,Movies,56,15,Shoe Manufacturing
3315,  Pasta - Fusili,17140.81,Garden,24,16,Olimpica
3320,Soup Campbells - Tomato Bisque,89920.77,Games,63,17,Biotechnology: Commercial Physical & Biological Resarch
3325,Mahi Mahi,78600.68,Health,44,18,Mercamos
3330,Papadam,28291.12,Automotive,65,19,SAO
3335,  Champagne - Brights,31316.17,Toys,42,20,Major Banks
3340,Haggis,84300.21,Health,1,21,Doña Maria
3345,Pie Shell - 5,86911.34,Computers,69,22,Recreational Products/Toys
3350,Gatorade - Fruit Punch,28397.86,Grocery,13,23,Electrical Products
3355,Beer - Muskoka Cream Ale,55982.85,Garden,20,24,Tiendita La Abuela
3360,  Soup - Knorr,28658.62,Sports,21,25,RETAIL: Building Materials
3365,  Wine - White,64512.90,Beauty,57,26,Fluid Controls
3370,Muffin Batt - Choc Chk,72125.23,Electronics,60,27,Marine Transportation
3375,Silicone Parch. 16.3x24.3,30682.54,Sports,9,28,Ophthalmic Goods
3380,Roe - Flying Fish,60632.56,Home,66,28,Ophthalmic Goods
3385,Tea - Lemon Green Tea,13562.97,Automotive,4,27,Marine Transportation
3390,Tea - Orange Pekoe,38193.05,Automotive,30,26,Fluid Controls
3395,  Doilies - 12,35664.34,Garden,14,25,RETAIL: Building Materials
3400,Pomegranates,12694.50,Industrial,38,24,Tiendita La Abuela
3405,Pork - Side Ribs,15880.27,Tools,43,23,Electrical Products
3410,  Pasta - Penne Primavera,97650.42,Music,63,22,Recreational Products/Toys
3415,Veal - Ground,81160.55,Books,60,21,Doña Maria
3420,Beer - Creemore,98817.16,Games,33,20,Major Banks
3425,Lettuce - Escarole,48057.77,Clothing,68,19,SAO
3430,Mackerel Whole Fresh,41224.24,Outdoors,2,18,Mercamos
3435,Sauce - Hollandaise,75627.77,Industrial,7,17,Biotechnology: Commercial Physical & Biological Resarch
3440,Eggplant - Asian,53819.84,Books,30,16,Olimpica
3445,Vinegar - Sherry,20081.02,Clothing,4,15,Shoe Manufacturing
3450,Chick Peas - Dried,22809.32,Outdoors,12,14,Natural Gas Distribution
3455,Puree - Guava,72019.19,Beauty,68,13,Construction/Ag Equipment/Trucks
3460,Yeast Dry - Fleischman,85789.08,Outdoors,63,12,Ara
3465,Cranberry Foccacia,77363.82,Music,4,11,Brooklyn Store
3470,Star Fruit,45637.27,Sports,24,10,Shoe Manufacturing
3475,Pasta - Canelloni,72558.53,Games,39,9,Investment Bankers/Brokers/Service
3480,Raisin - Golden,19326.42,Clothing,26,8,D1
3485,Spice - Onion Powder Granulated,27001.36,Automotive,50,7,Major Pharmaceuticals
3490,  Roe - Lump Fish,64947.40,Industrial,54,6,Tienda Pepito
3495,Pomegranates,47522.18,Electronics,26,5,Specialty Foods
3500,Tilapia - Fillets,50423.98,Toys,58,4,Real Estate
3505,Wine - Riesling Dr. Pauly,43051.80,Clothing,18,3,EDP Services
3510,Chocolate Bar - Coffee Crisp,22043.97,Movies,35,2,Radio And Television Broadcasting And Communications Equipment
3515,Wine - Crozes Hermitage E.,21254.44,Garden,39,1,Industrial Specialties
3520,Lemon Pepper,73324.89,Shoes,37,28,Ophthalmic Goods
3525,Filling - Mince Meat,59691.52,Garden,3,27,Marine Transportation
3530,Pail For Lid 1537,89511.92,Computers,68,26,Fluid Controls
3535,  Fish - Soup Base,39735.21,Music,52,25,RETAIL: Building Materials
3540,Bread - Triangle White,64543.97,Music,15,24,Tiendita La Abuela
3545,Tea - Vanilla Chai,5338.17,Computers,2,23,Electrical Products
3550,Rootbeer,69615.18,Home,47,22,Recreational Products/Toys
3555,Lime Cordial - Roses,44420.79,Movies,25,21,Doña Maria
3560,  Bread - Roll,48227.13,Toys,37,20,Major Banks
3565,Sauce - Roasted Red Pepper,63251.84,Automotive,2,19,SAO
3570,Glove - Cutting,21277.74,Jewelery,26,18,Mercamos
3575,Sea Bass - Fillets,80511.06,Movies,70,17,Biotechnology: Commercial Physical & Biological Resarch
3580,  Croissant,36959.96,Books,65,16,Olimpica
3585,Pork Salted Bellies,13002.05,Shoes,18,15,Shoe Manufacturing
3590,Coconut - Whole,50323.61,Kids,55,14,Natural Gas Distribution
3595,Coffee - Decaffeinato Coffee,64422.39,Automotive,18,13,Construction/Ag Equipment/Trucks
3600,Foil Wrap,70941.32,Baby,14,12,Ara
3605,Miso - Soy Bean Paste,77983.84,Computers,19,11,Brooklyn Store
3610,Sprouts - Baby Pea Tendrils,92000.87,Industrial,8,10,Shoe Manufacturing
3615,  Wine - Red,74512.67,Outdoors,18,9,Investment Bankers/Brokers/Service
3620,Chicken - Tenderloin,87088.86,Electronics,10,8,D1
3625,  Clams - Littleneck,30738.42,Home,49,7,Major Pharmaceuticals
3630,Hog / Sausage Casing - Pork,65400.67,Outdoors,0,6,Tienda Pepito
3635,  Veal - Brisket,14672.80,Home,25,5,Specialty Foods
3640,Magnotta Bel Paese Red,94139.62,Books,64,4,Real Estate
3645,Puree - Kiwi,52834.15,Music,1,3,EDP Services
3650,Tea - Lemon Scented,1879.13,Garden,21,2,Radio And Television Broadcasting And Communications Equipment
3655,Flour - Masa De Harina Mexican,46689.84,Garden,23,1,Industrial Specialties
3660,Mushrooms - Honey,66090.57,Games,19,1,Industrial Specialties
3665,Veal - Slab Bacon,33116.84,Sports,27,2,Radio And Television Broadcasting And Communications Equipment
3670,Goldschalger,76080.59,Outdoors,19,3,EDP Services
3675,Cheese - Mascarpone,10773.92,Industrial,9,4,Real Estate
3680,Baking Powder,14425.65,Shoes,24,5,Specialty Foods
3685,Salt - Kosher,66019.54,Health,39,6,Tienda Pepito
3690,  Pepper - Black,51132.44,Electronics,2,7,Major Pharmaceuticals
3695,Liquid Aminios Acid - Braggs,82241.39,Automotive,50,8,D1
3700,Arizona - Green Tea,80629.55,Computers,58,9,Investment Bankers/Brokers/Service
3705,  Pesto - Primerba,17655.22,Clothing,51,10,Shoe Manufacturing
3710,Syrup - Kahlua Chocolate,37928.09,Music,35,11,Brooklyn Store
3715,Cocktail Napkin Blue,40735.45,Sports,16,12,Ara
3720,Currants,55869.05,Clothing,57,13,Construction/Ag Equipment/Trucks
3725,Chickensplit Half,22289.22,Health,24,14,Natural Gas Distribution
3730,Rhubarb,99950.89,Baby,2,15,Shoe Manufacturing
3735,Wine - Toasted Head,45188.15,Movies,46,16,Olimpica
3740,  Croissant,38193.69,Baby,24,17,Biotechnology: Commercial Physical & Biological Resarch
3745,  Pasta - Lasagna,71409.44,Beauty,54,18,Mercamos
3750,  Yogurt - Cherry,59673.33,Grocery,4,19,SAO
3755,Tray - 12in Rnd Blk,41117.90,Grocery,0,20,Major Banks
3760,  Vodka - Lemon,75935.47,Health,10,21,Doña Maria
3765,Wine - Rosso Del Veronese Igt,55390.48,Beauty,30,22,Recreational Products/Toys
3770,  Pasta - Canelloni,46417.60,Books,1,23,Electrical Products
3775,Kaffir Lime Leaves,39003.12,Sports,27,24,Tiendita La Abuela
3780,Muskox - French Rack,26533.82,Toys,69,25,RETAIL: Building Materials
3785,Bread - 10 Grain,12033.94,Industrial,28,26,Fluid Controls
3790,Wine - Magnotta - Cab Sauv,1867.75,Home,4,27,Marine Transportation
3795,Lamb Leg - Bone - In Nz,98890.95,Home,7,28,Ophthalmic Goods
3800,Beef - Rib Eye Aaa,87018.60,Books,7,1,Industrial Specialties
3805,  Chilli Paste,63237.67,Toys,3,2,Radio And Television Broadcasting And Communications Equipment
3810,Cabbage - Nappa,66392.43,Grocery,5,3,EDP Services
3815,Tequila - Sauza Silver,4690.19,Toys,61,4,Real Estate
3820,Praline Paste,60309.46,Tools,36,5,Specialty Foods
3825,Muffin Mix - Corn Harvest,40340.90,Garden,48,6,Tienda Pepito
3830,Crackers - Graham,38986.95,Tools,5,7,Major Pharmaceuticals
3835,Bread Crumbs - Panko,75125.72,Computers,36,8,D1
3840,  Tuna - Canned,65109.08,Kids,4,9,Investment Bankers/Brokers/Service
3845,  Soup - French Onion,75035.12,Grocery,59,10,Shoe Manufacturing
3850,  Radish - Black,34351.94,Shoes,14,11,Brooklyn Store
3855,Garbage Bags - Clear,77113.87,Automotive,68,12,Ara
3860,Carbonated Water - Wildberry,89802.65,Electronics,49,13,Construction/Ag Equipment/Trucks
3865,Straw - Regular,16647.53,Kids,28,14,Natural Gas Distribution
3870,Sprouts - Peppercress,52371.03,Electronics,23,15,Shoe Manufacturing
3875,Wine - Two Oceans Sauvignon,16064.69,Tools,25,16,Olimpica
3880,Wild Boar - Tenderloin,74181.35,Games,27,17,Biotechnology: Commercial Physical & Biological Resarch
3885,Blue Curacao - Marie Brizard,54597.43,Shoes,51,18,Mercamos
3890,Tomato - Plum With Basil,47302.75,Tools,36,19,SAO
3895,Initation Crab Meat,34960.78,Grocery,29,20,Major Banks
3900,Cheese - Camembert,80373.56,Automotive,37,21,Doña Maria
3905,Glass - Juice Clear 5oz 55005,15946.79,Shoes,57,22,Recreational Products/Toys
3910,Cookie - Oreo 100x2,96489.36,Home,17,23,Electrical Products
3915,  Cheese - Romano,67782.86,Beauty,23,24,Tiendita La Abuela
3920,Garbage Bag - Clear,93467.55,Jewelery,40,25,RETAIL: Building Materials
3925,Peppercorns - Pink,41926.42,Books,44,26,Fluid Controls
3930,  Appetizer - Mini Egg Roll,77613.79,Tools,45,27,Marine Transportation
3935,Chambord Royal,48771.83,Garden,49,28,Ophthalmic Goods
3940,  Schnappes - Peach,99674.23,Movies,4,1,Industrial Specialties
3945,Appetizer - Shrimp Puff,35628.70,Beauty,47,2,Radio And Television Broadcasting And Communications Equipment
3950,Island Oasis - Peach Daiquiri,86224.98,Movies,25,3,EDP Services
3955,Beer - Upper Canada Light,16332.68,Kids,11,4,Real Estate
3960,Lychee - Canned,48874.87,Garden,28,5,Specialty Foods
3965,  Zucchini - Mini,73222.03,Beauty,60,6,Tienda Pepito
3970,Bread Base - Toscano,66206.82,Music,54,7,Major Pharmaceuticals
3975,Sprouts - Baby Pea Tendrils,16801.45,Beauty,38,8,D1
3980,Calypso - Pineapple Passion,7390.93,Games,45,9,Investment Bankers/Brokers/Service
3985,  Glass - Wine,19177.81,Industrial,33,10,Shoe Manufacturing
3990,Cocoa Powder - Dutched,53997.81,Games,13,11,Brooklyn Store
3995,Spinach - Frozen,20554.75,Health,54,12,Ara
4000,Cookie - Oreo 100x2,44377.56,Tools,53,13,Construction/Ag Equipment/Trucks
4005,Lentils - Green Le Puy,90773.94,Shoes,53,14,Natural Gas Distribution
4010,Smoked Tongue,14625.65,Garden,18,15,Shoe Manufacturing
4015,Butter - Salted,17823.70,Electronics,9,16,Olimpica
4020,Chips - Potato Jalapeno,64089.86,Garden,66,17,Biotechnology: Commercial Physical & Biological Resarch
4025,Cherries - Fresh,54923.08,Tools,25,18,Mercamos
4030,Papayas,7830.64,Clothing,17,19,SAO
4035,Pails With Lids,50291.36,Shoes,44,20,Major Banks
4040,Eggs - Extra Large,90071.98,Tools,37,21,Doña Maria
4045,Tea - Decaf Lipton,37178.60,Grocery,28,22,Recreational Products/Toys
4050,Wine - Masi Valpolocell,46249.83,Books,1,23,Electrical Products
4055,  Radish - Black,14417.56,Kids,10,24,Tiendita La Abuela
4060,Bag Clear 10 Lb,14698.14,Outdoors,50,25,RETAIL: Building Materials
4065,Sprouts - Peppercress,91540.18,Electronics,59,26,Fluid Controls
4070,Bread - Olive Dinner Roll,88218.12,Industrial,37,27,Marine Transportation
4075,Plastic Wrap,39535.28,Books,42,28,Ophthalmic Goods
4080,Cognac - Courvaisier,82730.32,Electronics,7,28,Ophthalmic Goods
4085,Contreau,85349.10,Health,64,27,Marine Transportation
4090,Sobe - Tropical Energy,50474.96,Books,29,26,Fluid Controls
4095,Bok Choy - Baby,34059.18,Health,8,25,RETAIL: Building Materials
4100,  Soup - Beef Conomme,18306.90,Baby,43,24,Tiendita La Abuela
4105,  Vermouth - White,71969.07,Kids,31,23,Electrical Products
4110,Wine - Malbec Trapiche Reserve,77665.80,Health,41,22,Recreational Products/Toys
4115,Taro Leaves,80726.88,Home,19,21,Doña Maria
4120,Paper - Brown Paper Mini Cups,68733.28,Outdoors,31,20,Major Banks
4125,Beer - Creemore,16537.42,Kids,59,19,SAO
4130,Tea - Decaf Lipton,39203.21,Games,58,18,Mercamos
4135,Juice - Propel Sport,77800.36,Music,20,17,Biotechnology: Commercial Physical & Biological Resarch
4140,Crab Brie In Phyllo,29586.70,Music,27,16,Olimpica
4145,Juice - Orange,36418.88,Books,15,15,Shoe Manufacturing
4150,Oyster - In Shell,59834.68,Shoes,24,14,Natural Gas Distribution
4155,  Wine - Red,40025.09,Movies,3,13,Construction/Ag Equipment/Trucks
4160,Wine - Vouvray Cuvee Domaine,93778.99,Clothing,31,12,Ara
4165,Catfish - Fillets,73186.63,Sports,0,11,Brooklyn Store
4170,The Pop Shoppe - Black Cherry,10828.16,Games,64,10,Shoe Manufacturing
4175,Table Cloth 54x54 White,64293.41,Toys,43,9,Investment Bankers/Brokers/Service
4180,Potatoes - Idaho 80 Count,96941.14,Automotive,60,8,D1
4185,Cheese - Swiss Sliced,15723.34,Home,58,7,Major Pharmaceuticals
4190,Wine - Riesling Dr. Pauly,47301.86,Music,63,6,Tienda Pepito
4195,Rootbeer,73047.73,Grocery,69,5,Specialty Foods
4200,Chutney Sauce - Mango,93434.43,Shoes,31,4,Real Estate
4205,Shrimp - Prawn,16261.46,Electronics,43,3,EDP Services
4210,Veal - Heart,88443.62,Health,1,2,Radio And Television Broadcasting And Communications Equipment
4215,  Lamb - Loin,51984.89,Grocery,57,1,Industrial Specialties
4220,Molasses - Fancy,83566.81,Automotive,22,28,Ophthalmic Goods
4225,Horseradish Root,86218.39,Electronics,34,27,Marine Transportation
4230,Cleaner - Pine Sol,45351.54,Movies,47,26,Fluid Controls
4235,Wine - Crozes Hermitage E.,27460.55,Home,20,25,RETAIL: Building Materials
4240,Wasabi Paste,66071.58,Jewelery,32,24,Tiendita La Abuela
4245,Absolut Citron,10767.61,Health,66,23,Electrical Products
4250,Contreau,76840.30,Kids,0,22,Recreational Products/Toys
4255,Apricots - Halves,10898.02,Beauty,9,21,Doña Maria
4260,Wine - Stoneliegh Sauvignon,29432.73,Home,27,20,Major Banks
4265,Salt - Sea,22326.87,Health,60,19,SAO
4270,Pork - Shoulder,86043.31,Movies,13,18,Mercamos
4275,Beef - Striploin,61690.84,Games,49,17,Biotechnology: Commercial Physical & Biological Resarch
4280,  Sauce - Black Current,48430.63,Jewelery,32,16,Olimpica
4285,Vector Energy Bar,71646.52,Electronics,36,15,Shoe Manufacturing
4290,Island Oasis - Lemonade,38604.78,Beauty,67,14,Natural Gas Distribution
4295,  Pasta - Lasagna,33249.53,Sports,0,13,Construction/Ag Equipment/Trucks
4300,  Napkin - Beverge,16822.69,Grocery,51,12,Ara
4305,Piping - Bags Quizna,22555.85,Beauty,50,11,Brooklyn Store
4310,  Soup - Beef Conomme,77180.98,Shoes,63,10,Shoe Manufacturing
4315,Scallops - Live In Shell,28481.72,Jewelery,62,9,Investment Bankers/Brokers/Service
4320,Quail - Jumbo Boneless,50156.73,Outdoors,33,8,D1
4325,Cinnamon Buns Sticky,95122.48,Home,20,7,Major Pharmaceuticals
4330,Goat - Leg,92089.21,Home,25,6,Tienda Pepito
4335,Juice - Orange,67644.62,Books,67,5,Specialty Foods
4340,  Wine - Red,80425.38,Grocery,15,4,Real Estate
4345,Bagel - Sesame Seed Presliced,40360.42,Books,19,3,EDP Services
